Date,Store,Actual_Sales,Predicted_Sales,Set,Residual,Holiday_Flag
2012-02-10,39,1442988.44,1508790.8210999998,Test,-65802.38109999988,1
2012-02-17,39,1511041.69,1525154.8049000003,Test,-14113.114900000393,0
2012-02-24,39,1412065.04,1402921.8837000004,Test,9143.156299999682,0
2012-03-02,39,1453047.02,1435171.8136000005,Test,17875.20639999956,0
2012-03-09,39,1470764.35,1438159.1071000013,Test,32605.24289999879,0
2012-03-16,39,1522421.07,1432289.200500001,Test,90131.8694999991,0
2012-03-23,39,1469593.37,1435508.4776,Test,34084.89240000001,0
2012-03-30,39,1499727.02,1464830.4046999994,Test,34896.615300000645,0
2012-04-06,39,1764847.94,1571625.4582000002,Test,193222.48179999972,0
2012-04-13,39,1580732.73,1569857.1327000007,Test,10875.597299999325,0
2012-04-20,39,1433391.04,1551670.2240000002,Test,-118279.18400000012,0
2012-04-27,39,1456997.2,1596375.1756000007,Test,-139377.9756000007,0
2012-05-04,39,1512227.34,1479605.4241999995,Test,32621.91580000054,0
2012-05-11,39,1470792.41,1445071.9710999997,Test,25720.438900000183,0
2012-05-18,39,1522978.54,1455380.0519999992,Test,67598.48800000083,0
2012-05-25,39,1596036.66,1530763.0827000006,Test,65273.577299999306,0
2012-06-01,39,1640476.77,1569493.2817000009,Test,70983.48829999915,0
2012-06-08,39,1623442.24,1607334.216800001,Test,16108.023199999006,0
2012-06-15,39,1587499.82,1612937.9830000007,Test,-25438.16300000064,0
2012-06-22,39,1532316.79,1576358.008500001,Test,-44041.21850000089,0
2012-06-29,39,1492388.98,1551556.1162000003,Test,-59167.1362000003,0
2012-07-06,39,1659221.99,1584739.8606000007,Test,74482.12939999928,0
2012-07-13,39,1471261.76,1535466.5652000008,Test,-64204.80520000076,0
2012-07-20,39,1582168.27,1557449.3621999996,Test,24718.907800000394,0
2012-07-27,39,1487797.54,1519652.4916,Test,-31854.95160000003,0
2012-08-03,39,1608277.74,1557036.3249999995,Test,51241.4150000005,0
2012-08-10,39,1641867.92,1595131.9775000005,Test,46735.94249999942,0
2012-08-17,39,1720221.91,1613230.0915000006,Test,106991.81849999935,0
2012-08-24,39,1724669.75,1650882.4989999994,Test,73787.25100000063,0
2012-08-31,39,1710923.94,1718951.5649,Test,-8027.62490000017,0
2012-09-07,39,1609811.75,1806994.6179999998,Test,-197182.86799999978,1
2012-09-14,39,1447614.08,1601943.6471000002,Test,-154329.5671000001,0
2012-09-21,39,1555672.51,1614583.411200001,Test,-58910.901200000895,0
2012-09-28,39,1495607.07,1504531.3979,Test,-8924.327899999917,0
2012-10-05,39,1574408.67,1503875.4074,Test,70533.26260000002,0
2012-10-12,39,1494417.07,1507772.7104999998,Test,-13355.640499999747,0
2012-10-19,39,1577486.33,1547340.401899999,Test,30145.928100001067,0
2012-10-26,39,1569502.0,1528338.7040000001,Test,41163.29599999986,0
2010-02-26,40,863917.41,918961.6147000002,Test,-55044.20470000012,0
2010-03-05,40,990152.28,906328.9330000003,Test,83823.34699999972,0
2010-03-12,40,899352.4,912042.0998999999,Test,-12689.69989999989,0
2010-03-19,40,894865.3,893035.4956999997,Test,1829.804300000309,0
2010-03-26,40,873354.58,900283.9024000001,Test,-26929.32240000018,0
2010-04-02,40,1041202.13,909745.2352000006,Test,131456.89479999943,0
2010-04-09,40,919839.19,909844.2559000003,Test,9994.934099999606,0
2010-04-16,40,882636.96,910787.9125000001,Test,-28150.95250000013,0
2010-04-23,40,844958.49,915220.2039000005,Test,-70261.71390000056,0
2010-04-30,40,816838.31,865478.0735000004,Test,-48639.76350000035,0
2010-05-07,40,1009797.06,876736.2860999996,Test,133060.7739000005,0
2010-05-14,40,907262.47,867094.1043999997,Test,40168.36560000025,0
2010-05-21,40,885613.91,893640.1727999997,Test,-8026.262799999677,0
2010-05-28,40,1008483.07,942650.8578000005,Test,65832.21219999949,0
2010-06-04,40,1052429.03,955912.7319000002,Test,96516.29809999978,0
2010-06-11,40,1007574.67,989458.4193000004,Test,18116.250699999626,0
2010-06-18,40,973105.3,1001947.8990000009,Test,-28842.59900000086,0
2010-06-25,40,940405.03,1006690.2463000001,Test,-66285.21630000009,0
2010-07-02,40,1087578.78,1027571.7038000001,Test,60007.076199999894,0
2010-07-09,40,1058250.91,988227.0955000002,Test,70023.81449999975,0
2010-07-16,40,959229.09,994957.4860000003,Test,-35728.3960000003,0
2010-07-23,40,922341.82,1008619.7948,Test,-86277.97480000008,0
2010-07-30,40,953393.02,972737.8947999999,Test,-19344.874799999874,0
2010-08-06,40,1057295.87,980973.3577999999,Test,76322.51220000023,0
2010-08-13,40,924011.76,952051.2539000001,Test,-28039.493900000118,0
2010-08-20,40,932397.0,952307.4287999995,Test,-19910.42879999953,0
2010-08-27,40,922328.02,931126.2729000007,Test,-8798.252900000662,0
2010-09-03,40,976453.34,907017.5930000005,Test,69435.74699999951,0
2010-09-10,40,967310.82,992606.9384000005,Test,-25296.1184000005,1
2010-09-17,40,855046.95,909782.5504000002,Test,-54735.60040000023,0
2010-09-24,40,844373.31,899907.884,Test,-55534.573999999906,0
2010-10-01,40,891152.33,880654.4428999998,Test,10497.887100000167,0
2010-10-08,40,972405.38,884588.4454999998,Test,87816.9345000002,0
2010-10-15,40,917883.17,895027.0348000005,Test,22856.135199999553,0
2010-10-22,40,882180.91,900690.0399000002,Test,-18509.129900000175,0
2010-10-29,40,875038.84,905049.7604000004,Test,-30010.92040000041,0
2010-11-05,40,968270.66,911123.9958000003,Test,57146.66419999977,0
2010-11-12,40,935481.32,895882.8251000005,Test,39598.49489999947,0
2010-11-19,40,852452.93,899934.2640000002,Test,-47481.33400000015,0
2010-11-26,40,1166142.85,1204176.7634000005,Test,-38033.91340000043,1
2010-12-03,40,1000582.06,982530.4379000008,Test,18051.622099999222,0
2010-12-10,40,1111215.72,1051773.9288000006,Test,59441.791199999396,0
2010-12-17,40,1179036.3,1117062.2921999998,Test,61974.007800000254,0
2010-12-24,40,1648829.18,1597061.2380999997,Test,51767.94190000021,0
2010-12-31,40,811318.3,843064.1939999997,Test,-31745.893999999622,1
2011-01-07,40,894280.19,953850.3002999991,Test,-59570.11029999913,0
2011-01-14,40,771315.62,814374.7538000003,Test,-43059.1338000003,0
2011-01-21,40,764014.75,807668.9853999994,Test,-43654.23539999942,0
2011-01-28,40,775910.43,794997.5455999991,Test,-19087.115599999088,0
2011-02-04,40,904261.65,814363.5388999992,Test,89898.1111000008,0
2011-02-11,40,931939.52,899510.1973000008,Test,32429.322699999204,1
2011-02-18,40,968694.45,916567.5373000002,Test,52126.91269999975,0
2011-02-25,40,888869.27,931690.8802000004,Test,-42821.610200000345,0
2011-03-04,40,977070.62,940124.9688000001,Test,36945.65119999985,0
2011-03-11,40,860255.58,913033.6943000001,Test,-52778.11430000013,0
2011-03-18,40,871024.26,926627.6978000002,Test,-55603.43780000019,0
2011-03-25,40,834621.39,880709.5626,Test,-46088.17259999993,0
2011-04-01,40,841889.08,859281.9949000004,Test,-17392.91490000044,0
2011-04-08,40,947753.32,882159.3306,Test,65593.98939999996,0
2011-04-15,40,874446.32,873159.1876,Test,1287.1324000000022,0
2011-04-22,40,965056.4,923267.8241000004,Test,41788.57589999959,0
2011-04-29,40,847246.5,879392.7369,Test,-32146.236900000018,0
2011-05-06,40,1016752.55,957520.8947000009,Test,59231.65529999917,0
2011-05-13,40,903864.02,933426.6434000002,Test,-29562.623400000157,0
2011-05-20,40,907110.83,949007.1281000004,Test,-41896.29810000048,0
2011-05-27,40,972373.81,951980.8614000004,Test,20392.948599999654,0
2011-06-03,40,1075687.74,974962.7585000003,Test,100724.98149999965,0
2011-06-10,40,984336.04,990041.4339000003,Test,-5705.393900000257,0
2011-06-17,40,971422.67,1025688.7078,Test,-54266.03779999993,0
2011-06-24,40,977103.64,1036159.4454,Test,-59055.805399999954,0
2011-07-01,40,1048866.3,1001797.7280999997,Test,47068.57190000033,0
2011-07-08,40,1107366.06,1037838.5338000013,Test,69527.5261999988,0
2011-07-15,40,953252.14,1015402.2877000007,Test,-62150.14770000067,0
2011-07-22,40,980642.1,1032608.1679000005,Test,-51966.06790000049,0
2011-07-29,40,929096.9,1005366.6413000003,Test,-76269.74130000023,0
2011-08-05,40,1063818.2,1001626.2596000003,Test,62191.940399999614,0
2011-08-12,40,955506.95,984493.8515000005,Test,-28986.901500000502,0
2011-08-19,40,943237.12,991040.6304999999,Test,-47803.51049999986,0
2011-08-26,40,969611.3,1001376.3659000003,Test,-31765.065900000278,0
2011-09-02,40,957298.26,955827.4759000007,Test,1470.7840999993496,0
2011-09-09,40,1021391.99,1040468.2381000007,Test,-19076.248100000666,1
2011-09-16,40,890661.79,948033.1181000004,Test,-57371.32810000039,0
2011-09-23,40,876583.98,929886.6537000004,Test,-53302.67370000039,0
2011-09-30,40,912857.1,921355.5357000002,Test,-8498.435700000264,0
2011-10-07,40,1070389.98,933636.3471000007,Test,136753.63289999927,0
2011-10-14,40,936751.68,946673.5093000004,Test,-9921.829300000332,0
2011-10-21,40,942319.65,980531.5030999997,Test,-38211.85309999972,0
2011-10-28,40,941675.95,997259.9866000003,Test,-55584.03660000034,0
2011-11-04,40,1011321.18,955231.0665000005,Test,56090.11349999951,0
2011-11-11,40,1037687.07,990665.9772999999,Test,47021.09270000004,0
2011-11-18,40,905399.99,981005.9489000003,Test,-75605.95890000032,0
2011-11-25,40,1230011.95,1256010.6866000004,Test,-25998.73660000041,1
2011-12-02,40,1059676.62,1026616.1615999998,Test,33060.45840000035,0
2011-12-09,40,1158708.98,1092107.8142999995,Test,66601.16570000048,0
2011-12-16,40,1198670.19,1192385.1850999994,Test,6285.004900000524,0
2011-12-23,40,1601585.7,1584811.5681999996,Test,16774.131800000323,0
2011-12-30,40,908853.15,1039134.8601000002,Test,-130281.71010000014,1
2012-01-06,40,954576.86,881158.5880999998,Test,73418.27190000017,0
2012-01-13,40,780607.52,811824.1010000003,Test,-31216.58100000024,0
2012-01-20,40,811365.42,892980.5873999995,Test,-81615.16739999945,0
2012-01-27,40,770157.29,829747.7653000002,Test,-59590.475300000166,0
2012-02-03,40,979552.34,905772.4348999998,Test,73779.90510000021,0
2012-02-10,40,999785.48,1017084.1153999999,Test,-17298.635399999912,1
2012-02-17,40,975500.87,957046.0438,Test,18454.82620000001,0
2012-02-24,40,919301.81,938611.9300999998,Test,-19310.12009999971,0
2012-03-02,40,927732.02,954067.3107000004,Test,-26335.29070000036,0
2012-03-09,40,954233.87,938342.3376000001,Test,15891.53239999991,0
2012-03-16,40,891154.18,914356.2648,Test,-23202.084799999953,0
2012-03-23,40,844490.86,897214.8152000001,Test,-52723.955200000084,0
2012-03-30,40,871945.64,900911.2754000002,Test,-28965.635400000145,0
2012-04-06,40,1132064.23,948597.711200001,Test,183466.51879999903,0
2012-04-13,40,857811.17,868356.5804999999,Test,-10545.410499999882,0
2012-04-20,40,896979.93,945901.9447000007,Test,-48922.01470000064,0
2012-04-27,40,875372.91,949324.4345000007,Test,-73951.52450000064,0
2012-05-04,40,993311.59,928543.7552000004,Test,64767.834799999604,0
2012-05-11,40,967729.35,932670.9990000002,Test,35058.35099999979,0
2012-05-18,40,896295.41,932208.6627000005,Test,-35913.25270000042,0
2012-05-25,40,991054.49,963583.7264000003,Test,27470.763599999715,0
2012-06-01,40,1037464.27,994361.1268000002,Test,43103.14319999982,0
2012-06-08,40,1079386.88,1006548.5507000008,Test,72838.32929999905,0
2012-06-15,40,977950.28,1021708.0160000009,Test,-43757.73600000085,0
2012-06-22,40,1033552.18,1034697.3694000007,Test,-1145.1894000006141,0
2012-06-29,40,988764.84,1022425.968400001,Test,-33661.12840000098,0
2012-07-06,40,1182901.56,1035065.4844000008,Test,147836.07559999928,0
2012-07-13,40,979848.71,1016426.8524000007,Test,-36578.14240000071,0
2012-07-20,40,968502.38,1030115.6430000012,Test,-61613.2630000012,0
2012-07-27,40,954396.85,1037745.1937000008,Test,-83348.34370000078,0
2012-08-03,40,1068346.76,1011777.9775999999,Test,56568.78240000014,0
2012-08-10,40,1007906.43,996652.9557000005,Test,11253.474299999536,0
2012-08-17,40,969387.48,1017190.7796000001,Test,-47803.299600000144,0
2012-08-24,40,945318.47,1022250.6394999999,Test,-76932.16949999996,0
2012-08-31,40,987264.67,992915.0727000001,Test,-5650.402700000093,0
2012-09-07,40,1088248.4,1044324.5500000002,Test,43923.849999999744,1
2012-09-14,40,901709.82,974570.5488000008,Test,-72860.72880000086,0
2012-09-21,40,899768.4,953072.1300000006,Test,-53303.73000000056,0
2012-09-28,40,919595.44,957776.1766000006,Test,-38180.736600000644,0
2012-10-05,40,1069112.0,971007.5617000003,Test,98104.43829999969,0
2012-10-12,40,982523.26,985140.9069000008,Test,-2617.646900000749,0
2012-10-19,40,918170.5,987202.1966000004,Test,-69031.69660000037,0
2012-10-26,40,921264.52,993415.0564000004,Test,-72150.53640000033,0
2010-02-26,41,991941.73,1023271.5060999999,Test,-31329.7760999999,0
2010-03-05,41,1063557.49,1024400.1410999997,Test,39157.34890000033,0
2010-03-12,41,1023997.71,1034935.4023999999,Test,-10937.692399999942,0
2010-03-19,41,1006597.69,1020576.1151999997,Test,-13978.425199999707,0
2010-03-26,41,1015196.46,1039001.7968999998,Test,-23805.33689999988,0
2010-04-02,41,1168826.39,1029978.5178999997,Test,138847.87210000015,0
2010-04-09,41,1082158.21,1039471.2661000002,Test,42686.94389999972,0
2010-04-16,41,1043388.79,1054109.5528999998,Test,-10720.76289999974,0
2010-04-23,41,1067340.74,1093280.0343999993,Test,-25939.294399999315,0
2010-04-30,41,1063960.11,1036175.1404,Test,27784.96960000007,0
2010-05-07,41,1175738.22,1091523.9254999992,Test,84214.29450000077,0
2010-05-14,41,1116439.02,1097356.5859999992,Test,19082.434000000823,0
2010-05-21,41,1163234.33,1122772.8315999997,Test,40461.49840000039,0
2010-05-28,41,1246654.24,1182980.9995999995,Test,63673.240400000475,0
2010-06-04,41,1305068.1,1240007.6270999997,Test,65060.4729000004,0
2010-06-11,41,1217199.39,1211476.0143,Test,5723.375699999975,0
2010-06-18,41,1202963.06,1283676.6294000002,Test,-80713.56940000015,0
2010-06-25,41,1174209.52,1223488.4625000001,Test,-49278.94250000012,0
2010-07-02,41,1273279.79,1222706.1582000002,Test,50573.63179999986,0
2010-07-09,41,1176079.59,1217018.3492000003,Test,-40938.759200000204,0
2010-07-16,41,1179788.38,1211188.1061999996,Test,-31399.726199999684,0
2010-07-23,41,1192213.87,1216943.4669999997,Test,-24729.5969999996,0
2010-07-30,41,1211136.63,1161612.2973,Test,49524.33269999991,0
2010-08-06,41,1338132.72,1224859.7118999998,Test,113273.00810000021,0
2010-08-13,41,1285976.53,1284854.084700001,Test,1122.44529999909,0
2010-08-20,41,1353838.39,1321872.3258000007,Test,31966.064199999208,0
2010-08-27,41,1173131.63,1310331.431600001,Test,-137199.80160000105,0
2010-09-03,41,1223355.5,1321031.6748000013,Test,-97676.17480000132,0
2010-09-10,41,1172672.27,1273745.0210000004,Test,-101072.7510000004,1
2010-09-17,41,1111170.91,1160442.7348999993,Test,-49271.824899999425,0
2010-09-24,41,1110941.78,1152683.6328999999,Test,-41741.85289999982,0
2010-10-01,41,1109216.35,1120924.4474000002,Test,-11708.097400000086,0
2010-10-08,41,1162042.24,1122812.1825,Test,39230.05749999988,0
2010-10-15,41,1133913.33,1138493.2926999999,Test,-4579.9626999998,0
2010-10-22,41,1156003.7,1150713.6182,Test,5290.081800000044,0
2010-10-29,41,1144854.56,1162225.6100999997,Test,-17371.050099999644,0
2010-11-05,41,1163878.49,1162044.2233999996,Test,1834.2666000004392,0
2010-11-12,41,1175326.23,1173526.6555999992,Test,1799.5744000007398,0
2010-11-19,41,1172155.28,1167639.128499999,Test,4516.151500001084,0
2010-11-26,41,1866681.57,1522160.543999999,Test,344521.026000001,1
2010-12-03,41,1220115.75,1300981.438,Test,-80865.68800000008,0
2010-12-10,41,1434908.13,1563040.2702,Test,-128132.14020000002,0
2010-12-17,41,1627904.68,1637002.8496999992,Test,-9098.169699999271,0
2010-12-24,41,2225016.73,1977074.6095999992,Test,247942.12040000083,0
2010-12-31,41,1001790.16,1257596.367399999,Test,-255806.2073999989,1
2011-01-07,41,1153596.53,1190656.8056,Test,-37060.27560000005,0
2011-01-14,41,1052609.16,1079028.5418000005,Test,-26419.381800000556,0
2011-01-21,41,1088025.8,1043877.4018999998,Test,44148.398100000224,0
2011-01-28,41,1026439.93,1044928.0876999997,Test,-18488.157699999632,0
2011-02-04,41,1179420.5,1112140.1554,Test,67280.34459999995,0
2011-02-11,41,1150003.36,1123808.2882000003,Test,26195.0717999998,1
2011-02-18,41,1203399.64,1173910.3895000005,Test,29489.250499999383,0
2011-02-25,41,1099714.93,1171512.7325000002,Test,-71797.80250000022,0
2011-03-04,41,1229257.7,1171231.1218999997,Test,58026.578100000275,0
2011-03-11,41,1159089.6,1158978.7499999993,Test,110.85000000079162,0
2011-03-18,41,1115504.26,1154408.4593999998,Test,-38904.19939999981,0
2011-03-25,41,1140578.16,1163994.1827999996,Test,-23416.022799999686,0
2011-04-01,41,1179125.48,1171390.6448999995,Test,7734.835100000491,0
2011-04-08,41,1206252.12,1166532.7456999994,Test,39719.37430000072,0
2011-04-15,41,1192982.07,1180417.230399999,Test,12564.839600000996,0
2011-04-22,41,1304481.75,1243291.3695000007,Test,61190.38049999927,0
2011-04-29,41,1178841.05,1224401.4446000007,Test,-45560.3946000007,0
2011-05-06,41,1244956.91,1229746.3461000002,Test,15210.563899999717,0
2011-05-13,41,1270025.74,1280808.0086,Test,-10782.268600000069,0
2011-05-20,41,1244542.33,1247028.4144000004,Test,-2486.0844000002835,0
2011-05-27,41,1278304.33,1314593.6490000004,Test,-36289.31900000037,0
2011-06-03,41,1297584.95,1303797.1113000005,Test,-6212.161300000502,0
2011-06-10,41,1311690.11,1303609.2600000005,Test,8080.8499999996275,0
2011-06-17,41,1289151.84,1313686.7592,Test,-24534.919199999887,0
2011-06-24,41,1244381.98,1308778.3245000008,Test,-64396.34450000082,0
2011-07-01,41,1333347.78,1327462.8357000006,Test,5884.944299999392,0
2011-07-08,41,1338862.58,1336340.7251,Test,2521.8549000001512,0
2011-07-15,41,1245772.7,1305840.2160000005,Test,-60067.51600000053,0
2011-07-22,41,1292830.93,1338499.4711000007,Test,-45668.54110000073,0
2011-07-29,41,1248330.1,1279764.7450000003,Test,-31434.64500000025,0
2011-08-05,41,1402233.69,1333738.1382000006,Test,68495.55179999932,0
2011-08-12,41,1356689.88,1337686.390300001,Test,19003.48969999887,0
2011-08-19,41,1412959.97,1370210.4823999999,Test,42749.48760000011,0
2011-08-26,41,1328740.71,1375377.2067000004,Test,-46636.49670000048,0
2011-09-02,41,1283849.38,1343449.5156999999,Test,-59600.135699999984,0
2011-09-09,41,1280958.97,1381717.7826999999,Test,-100758.8126999999,1
2011-09-16,41,1197019.39,1289714.1230000004,Test,-92694.73300000047,0
2011-09-23,41,1173059.79,1225378.2947999998,Test,-52318.50479999976,0
2011-09-30,41,1160619.61,1214483.3905000004,Test,-53863.78050000034,0
2011-10-07,41,1277882.77,1227595.7353000008,Test,50287.03469999926,0
2011-10-14,41,1247130.22,1241550.065800001,Test,5580.154199999059,0
2011-10-21,41,1214944.29,1243073.3582000001,Test,-28129.068200000096,0
2011-10-28,41,1274463.02,1333594.573200001,Test,-59131.5532000009,0
2011-11-04,41,1315684.86,1329719.0531000001,Test,-14034.193100000033,0
2011-11-11,41,1302499.23,1318472.7065000006,Test,-15973.476500000572,0
2011-11-18,41,1230118.02,1314398.8548,Test,-84280.83480000007,0
2011-11-25,41,1906713.35,1679371.5633,Test,227341.78670000006,1
2011-12-02,41,1292436.23,1334357.8058,Test,-41921.57579999999,0
2011-12-09,41,1548661.45,1669453.6697999998,Test,-120792.21979999985,0
2011-12-16,41,1682368.32,1651071.7857000006,Test,31296.534299999475,0
2011-12-23,41,2263722.68,2057000.923099998,Test,206721.75690000225,0
2011-12-30,41,1264014.16,1390134.608099999,Test,-126120.44809999899,1
2012-01-06,41,1208191.61,1300068.398,Test,-91876.78799999994,0
2012-01-13,41,1134767.28,1252310.5828000004,Test,-117543.30280000041,0
2012-01-20,41,1116295.24,1183910.1417999999,Test,-67614.90179999988,0
2012-01-27,41,1079398.81,1145211.7230000005,Test,-65812.91300000041,0
2012-02-03,41,1208825.6,1178570.0803000003,Test,30255.51969999983,0
2012-02-10,41,1238844.56,1251817.5293000008,Test,-12972.969300000696,1
2012-02-17,41,1330451.46,1307503.3038999995,Test,22948.156100000488,0
2012-02-24,41,1224915.66,1290654.2402000001,Test,-65738.5802000002,0
2012-03-02,41,1239813.26,1320239.4650000005,Test,-80426.20500000054,0
2012-03-09,41,1243814.77,1312691.5926000006,Test,-68876.82260000054,0
2012-03-16,41,1201511.62,1229538.1570999997,Test,-28026.53709999961,0
2012-03-23,41,1215354.38,1224857.9660000002,Test,-9503.58600000036,0
2012-03-30,41,1239423.19,1222936.5103000002,Test,16486.679699999746,0
2012-04-06,41,1460234.31,1294507.2246000003,Test,165727.08539999975,0
2012-04-13,41,1323004.73,1325941.901800001,Test,-2937.1718000010587,0
2012-04-20,41,1220815.33,1344092.0361000008,Test,-123276.70610000077,0
2012-04-27,41,1248950.65,1376383.7354999995,Test,-127433.08549999958,0
2012-05-04,41,1359770.73,1334809.4949000007,Test,24961.235099999234,0
2012-05-11,41,1353285.1,1317915.7486000005,Test,35369.35139999958,0
2012-05-18,41,1331514.44,1330309.7386000005,Test,1204.7013999994379,0
2012-05-25,41,1424500.47,1401260.9434000002,Test,23239.52659999975,0
2012-06-01,41,1374891.36,1413587.5920999995,Test,-38696.23209999944,0
2012-06-08,41,1436383.84,1418487.5815999997,Test,17896.2584000004,0
2012-06-15,41,1384584.59,1405707.3029999998,Test,-21122.712999999756,0
2012-06-22,41,1386407.17,1409145.5059999991,Test,-22738.335999999195,0
2012-06-29,41,1355600.01,1395091.1962000001,Test,-39491.18620000011,0
2012-07-06,41,1456300.89,1393078.2383999992,Test,63222.65160000068,0
2012-07-13,41,1332594.07,1386414.4746999997,Test,-53820.404699999606,0
2012-07-20,41,1347175.93,1388026.6147,Test,-40850.6847000001,0
2012-07-27,41,1344723.97,1383339.2248999998,Test,-38615.254899999825,0
2012-08-03,41,1439607.35,1400192.2293,Test,39415.12070000009,0
2012-08-10,41,1504545.94,1430469.7728000006,Test,74076.16719999933,0
2012-08-17,41,1560590.05,1445814.1080999994,Test,114775.94190000067,0
2012-08-24,41,1464462.85,1442622.4782999991,Test,21840.37170000095,0
2012-08-31,41,1360517.52,1462230.1759999997,Test,-101712.65599999973,0
2012-09-07,41,1392143.82,1407524.3283000004,Test,-15380.508300000336,1
2012-09-14,41,1306644.25,1384244.2368999997,Test,-77599.98689999967,0
2012-09-21,41,1276609.36,1330077.0601999997,Test,-53467.700199999614,0
2012-09-28,41,1307928.01,1325408.8638999998,Test,-17480.853899999755,0
2012-10-05,41,1400160.95,1380723.2906999993,Test,19437.65930000064,0
2012-10-12,41,1409544.97,1405890.5613999998,Test,3654.408600000199,0
2012-10-19,41,1326197.24,1369183.092100001,Test,-42985.85210000095,0
2012-10-26,41,1316542.59,1408983.801,Test,-92441.2109999999,0
2010-02-26,42,491510.58,532383.8238000001,Test,-40873.24380000011,0
2010-03-05,42,554972.42,541336.1001000002,Test,13636.319899999886,0
2010-03-12,42,588363.62,562806.4417000002,Test,25557.178299999796,0
2010-03-19,42,519914.1,555723.8996999997,Test,-35809.79969999974,0
2010-03-26,42,478021.68,546423.9199000002,Test,-68402.23990000022,0
2010-04-02,42,505907.41,546655.2113000002,Test,-40747.801300000225,0
2010-04-09,42,582552.26,528962.4249000002,Test,53589.83509999979,0
2010-04-16,42,549528.16,536490.6963000001,Test,13037.463699999964,0
2010-04-23,42,492364.77,550461.5577,Test,-58096.787699999986,0
2010-04-30,42,477615.87,545301.2945000003,Test,-67685.42450000031,0
2010-05-07,42,582846.22,548678.3278000002,Test,34167.89219999977,0
2010-05-14,42,564345.55,541834.6167,Test,22510.933300000033,0
2010-05-21,42,504403.16,545436.5846999999,Test,-41033.424699999916,0
2010-05-28,42,484097.03,544179.9519000001,Test,-60082.921900000074,0
2010-06-04,42,556046.12,547357.6655000001,Test,8688.454499999876,0
2010-06-11,42,607218.6,564754.6744000003,Test,42463.925599999726,0
2010-06-18,42,529418.64,553670.8379999996,Test,-24252.197999999626,0
2010-06-25,42,484327.56,530386.6199999999,Test,-46059.05999999988,0
2010-07-02,42,507168.8,560086.5865000002,Test,-52917.78650000022,0
2010-07-09,42,570069.48,519499.76020000014,Test,50569.719799999846,0
2010-07-16,42,558837.27,531765.9757,Test,27071.294300000067,0
2010-07-23,42,491115.86,533566.4888,Test,-42450.628800000064,0
2010-07-30,42,469598.57,523824.0544000002,Test,-54225.48440000019,0
2010-08-06,42,579544.21,537571.3855000001,Test,41972.82449999987,0
2010-08-13,42,583079.97,532118.5623,Test,50961.40769999998,0
2010-08-20,42,500945.63,531364.5626000001,Test,-30418.93260000006,0
2010-08-27,42,465993.51,532890.6574000001,Test,-66897.14740000013,0
2010-09-03,42,524658.06,507534.99559999997,Test,17123.06440000009,0
2010-09-10,42,589091.04,532445.3417000001,Test,56645.69829999993,1
2010-09-17,42,536871.58,527024.8131000001,Test,9846.766899999813,0
2010-09-24,42,492262.96,529383.1506,Test,-37120.19060000003,0
2010-10-01,42,481523.93,534046.6943000002,Test,-52522.76430000021,0
2010-10-08,42,599759.45,568455.6158999999,Test,31303.834100000095,0
2010-10-15,42,559285.35,529735.6192999999,Test,29549.730700000073,0
2010-10-22,42,522467.51,541619.6872999998,Test,-19152.17729999975,0
2010-10-29,42,476967.65,539979.6674999999,Test,-63012.01749999984,0
2010-11-05,42,565390.4,592210.2605999997,Test,-26819.860599999665,0
2010-11-12,42,588592.61,540496.7774999997,Test,48095.83250000025,0
2010-11-19,42,524316.21,537798.2664999998,Test,-13482.056499999831,0
2010-11-26,42,522296.71,587476.1484999999,Test,-65179.43849999987,1
2010-12-03,42,500250.8,554769.4422999998,Test,-54518.642299999774,0
2010-12-10,42,585175.24,566774.6321999999,Test,18400.607800000114,0
2010-12-17,42,537455.65,546569.7703999998,Test,-9114.120399999782,0
2010-12-24,42,555075.27,545201.5566999998,Test,9873.713300000178,0
2010-12-31,42,428953.6,557516.0606,Test,-128562.46059999999,1
2011-01-07,42,592947.75,551847.6363,Test,41100.11369999999,0
2011-01-14,42,613899.15,555539.4639,Test,58359.68610000005,0
2011-01-21,42,533414.62,559939.4414,Test,-26524.821400000015,0
2011-01-28,42,499081.79,541759.3390000004,Test,-42677.54900000041,0
2011-02-04,42,586886.16,562836.0212999999,Test,24050.138700000127,0
2011-02-11,42,628063.88,587653.2977000002,Test,40410.582299999776,1
2011-02-18,42,556485.1,613626.1151999998,Test,-57141.01519999979,0
2011-02-25,42,526904.08,573173.7191000002,Test,-46269.63910000026,0
2011-03-04,42,570879.04,559520.965,Test,11358.07500000007,0
2011-03-11,42,607294.56,570323.965,Test,36970.59500000009,0
2011-03-18,42,558239.32,582812.2928,Test,-24572.972800000105,0
2011-03-25,42,522673.62,570387.0973999999,Test,-47713.47739999986,0
2011-04-01,42,508432.17,546396.1787000002,Test,-37964.00870000018,0
2011-04-08,42,620087.35,538744.7198999999,Test,81342.63010000007,0
2011-04-15,42,597644.02,566701.8114000002,Test,30942.20859999978,0
2011-04-22,42,534597.69,579868.5365,Test,-45270.8465000001,0
2011-04-29,42,496010.17,552428.3718000002,Test,-56418.20180000021,0
2011-05-06,42,612337.35,566323.8392999999,Test,46013.5107000001,0
2011-05-13,42,603024.75,570275.3809000002,Test,32749.369099999778,0
2011-05-20,42,524559.95,575199.5938000001,Test,-50639.643800000194,0
